NIC1112	31.96	435117	360339	6033638	431445	F	543	Enterobacteriaceae
NIC1112	12.66	172308	6538	2967903	14401	F	6243	Rhabditidae
NIC1112	12.17	165677	91115	2686383	14090	G	6237	Caenorhabditis
NIC1114	31.90	256833	218018	3629004	341235	F	543	Enterobacteriaceae
NIC1114	15.10	121536	5008	2086091	3524	F	6243	Rhabditidae
NIC1114	14.47	116486	66986	1883143	3308	G	6237	Caenorhabditis
NIC1115	34.00	150366	6106	2692794	22529	F	6243	Rhabditidae
NIC1115	32.60	144171	79072	2438768	22242	G	6237	Caenorhabditis
NIC1116	36.02	304975	11496	5354718	77026	F	6243	Rhabditidae
NIC1116	34.64	293283	164465	4882950	76635	G	6237	Caenorhabditis
NIC1121	32.48	214468	8507	3580028	5841	F	6243	Rhabditidae
NIC1121	11.11	73339	46	1749861	694789	F	186822	Paenibacillaceae
NIC1121	31.17	205850	119210	3222960	5559	G	6237	Caenorhabditis
NIC1121	11.09	73260	4929	1745022	693939	G	44249	Paenibacillus
NIC1122	36.30	942385	787336	13480854	411368	F	543	Enterobacteriaceae
NIC1122	10.66	276751	4553	5977175	1083905	F	186817	Bacillaceae
NIC1122	10.47	271672	53874	4914287	897542	G	1386	Bacillus
NIC1126	34.84	114574	4526	1974451	2758	F	6243	Rhabditidae
NIC1126	33.45	109996	62890	1785444	2550	G	6237	Caenorhabditis
NIC1129	30.10	54693	2161	865455	3957	F	6243	Rhabditidae
NIC1129	28.90	52511	31351	785081	3811	G	6237	Caenorhabditis
NIC1130	24.36	49754	18	1468985	553903	F	468	Moraxellaceae
NIC1130	18.47	37732	1608	608755	4949	F	6243	Rhabditidae
NIC1130	24.35	49729	20307	1464378	550840	G	469	Acinetobacter
NIC1130	17.68	36111	21293	554590	4829	G	6237	Caenorhabditis
NIC1130	11.78	24054	24032	218978	82262	S	48296	Acinetobacter
NIC1132	85.60	840880	1893	22289931	1394919	F	1903411	Yersiniaceae
NIC1132	85.40	838955	638412	21818379	1360506	G	613	Serratia
NIC1132	20.07	197155	142573	1657298	105988	S	615	Serratia
NIC1133	44.08	815476	1358	25110920	1401821	F	1903411	Yersiniaceae
